x,y,z,status
-9192,-820,12568,1
-9200,-669,12613,1
-9331,-919,12540,1
-9160,-758,12601,1
-9242,-702,12611,1
-9310,-903,12545,1
-9173,-713,12576,1
-9294,-737,12596,1
-9280,-930,12588,1
-9187,-700,12600,1
-9301,-778,12585,1
-9333,-914,12539,1
-9111,-704,12629,1
-9408,-810,12520,1
-9269,-858,12586,1
-9192,-662,12655,1
-9338,-798,12595,1
-9300,-871,12533,1
-9118,-650,12659,1
-9406,-865,12504,1
-9209,-834,12573,1
-9164,-680,12649,1
-9360,-851,12576,1
-9163,-817,12610,1
-9181,-654,12633,1
-9349,-892,12542,1
-9216,-774,12592,1
-9175,-670,12633,1
-9346,-928,12536,1
-9134,-761,12619,1
-9255,-707,12610,1
-9281,-913,12608,1
-9215,-753,12562,1
-9231,-748,12592,1
-9354,-922,12554,1
-9125,-694,12643,1
-9347,-777,12555,1
-9260,-901,12580,1
-9189,-703,12627,1
-9337,-812,12568,1
-9290,-901,12577,1
-9118,-660,12627,1
-9369,-846,12561,1
-9218,-865,12572,1
-9164,-670,12643,1
-9412,-846,12573,1
-9216,-848,12584,1
-9173,-663,12628,1
-9351,-860,12555,1
-9192,-824,12591,1
-9175,-681,12650,1
-9380,-902,12554,1
-9120,-787,12610,1
-9251,-674,12614,1
-9294,-903,12544,1
-9191,-792,12621,1
-9203,-678,12634,1
-9324,-942,12501,1
-9138,-716,12588,1
-9299,-754,12541,1
-9269,-883,12577,1
-9161,-708,12636,1
-9276,-735,12594,1
-9293,-909,12572,1
-9168,-664,12598,1
-9366,-803,12517,1
-9285,-892,12602,1
-9133,-670,12601,1
-9390,-808,12522,1
-9229,-878,12552,1
-9168,-658,12599,1
-9343,-840,12516,1
-9246,-884,12553,1
-9151,-672,12591,1
-9416,-893,12578,1
-9127,-792,12628,1
-9181,-693,12639,1
-9326,-877,12564,1
-9207,-806,12587,1
-9183,-664,12639,1
-9388,-936,12501,1
-9157,-733,12642,1
-9250,-726,12651,1
-9275,-895,12598,1
-9186,-742,12594,1
-9281,-726,12600,1
-9275,-927,12559,1
-9156,-694,12617,1
-9257,-776,12563,1
-9309,-886,12537,1
-9122,-695,12613,1
-9363,-813,12509,1
-9263,-878,12589,1
-9186,-679,12585,1
-9326,-797,12573,1
-9274,-868,12543,1
-9126,-648,12665,1
-9401,-880,12529,1
-9175,-827,12589,1
-9193,-677,12640,1
-9371,-852,12586,1
-9171,-820,12610,1
-9156,-659,12647,1
-9369,-881,12517,1
-9176,-768,12612,1
-9199,-680,12628,1
-9324,-900,12553,1
-9161,-750,12609,1
-9245,-710,12605,1
-9272,-920,12590,1
-9179,-722,12593,1
-9239,-743,12592,1
-9312,-914,12570,1
-9123,-659,12637,1
-9333,-791,12581,1
-9247,-888,12606,1
-9192,-712,12578,1
-9336,-795,12546,1
-9301,-916,12527,1
-9099,-662,12677,1
-9349,-837,12528,1
-9234,-844,12571,1
-9171,-672,12622,1
-9406,-827,12568,1
-9203,-875,12565,1
-9147,-646,12664,1
-9357,-881,12552,1
-9212,-811,12607,1
-9182,-667,12649,1
-9374,-898,12547,1
-9153,-770,12569,1
-9224,-707,12603,1
-9269,-914,12646,1
-9181,-737,12610,1
-9198,-700,12634,1
-9314,-951,12558,1
-9148,-692,12636,1
-9316,-753,12553,1
-9260,-887,12590,1
-9198,-707,12614,1
-9315,-769,12597,1
-9317,-932,12565,1
-9138,-663,12612,1
-9351,-800,12530,1
-9242,-857,12571,1
-9131,-657,12686,1
-9373,-824,12551,1
-9221,-838,12572,1
-9166,-649,12605,1
-9394,-844,12549,1
-9201,-841,12580,1
-9135,-669,12652,1
-9363,-875,12561,1
-9152,-788,12622,1
-9224,-716,12619,1
-9309,-896,12534,1
-9226,-765,12581,1
-9180,-647,12674,1
-9303,-927,12557,1
-9132,-723,12639,1
-9258,-747,12575,1
-9270,-894,12579,1
-9180,-693,12595,1
-9269,-739,12608,1
-9288,-904,12542,1
-9138,-667,12633,1
-9336,-801,12605,1
-9287,-887,12590,1
-9121,-647,12659,1
-9369,-782,12556,1
-9213,-853,12540,1
-9165,-653,12638,1
-9384,-848,12548,1
-9251,-854,12586,1
-9127,-653,12622,1
-9387,-876,12547,1
-9130,-812,12600,1
-9220,-694,12674,1
-9316,-889,12522,1
-9194,-822,12563,1
-9162,-663,12616,1
-9303,-935,12586,1
-9128,-738,12634,1
-9270,-719,12604,1
-9284,-912,12572,1
-9170,-710,12597,1
-9270,-728,12592,1
-9270,-904,12585,1
-9181,-663,12606,1
-9299,-758,12550,1
-9299,-899,12588,1
-9143,-652,12635,1
-9395,-813,12524,1
-9233,-879,12621,1
-9157,-670,12610,1
-9357,-813,12567,1
-9252,-876,12566,1
-9170,-651,12616,1
-9418,-869,12522,1
-9157,-810,12589,1
-9162,-687,12666,1
-9338,-852,12551,1
-9199,-816,12571,1
-9179,-668,12604,1
-9347,-938,12518,1
-9156,-780,12594,1
-9224,-704,12618,1
-9299,-927,12588,1
-9147,-750,12624,1
-9272,-737,12628,1
-9282,-909,12559,1
-9170,-679,12592,1
-9262,-726,12588,1
-9305,-905,12567,1
-9123,-668,12632,1
-9352,-797,12524,1
-9261,-899,12603,1
-9191,-704,12621,1
-9348,-800,12536,1
-9266,-895,12567,1
-9133,-665,12684,1
-9380,-854,12500,1
-9208,-851,12568,1
-9185,-695,12604,1
-9363,-882,12545,1
-9126,-830,12594,1
-9170,-694,12635,1
-9357,-866,12534,1
-9182,-779,12593,1
-9198,-672,12599,1
-9336,-898,12546,1
-9139,-734,12615,1
-9275,-731,12612,1
-9241,-905,12572,1
-9218,-744,12589,1
-9248,-718,12580,1
-9297,-894,12576,1
-9111,-672,12643,1
-9363,-802,12537,1
-9282,-892,12609,1
-9180,-727,12578,1
-9349,-786,12553,1
-9301,-877,12581,1
-9119,-663,12675,1
-9344,-847,12542,1
-9202,-852,12592,1
-9177,-683,12624,1
-9393,-837,12534,1
-9201,-825,12604,1
-9160,-655,12641,1
-9366,-889,12564,1
-9203,-815,12614,1
-9163,-678,12609,1
-9360,-896,12511,1
-9172,-763,12616,1
-9228,-702,12651,1
-9278,-891,12582,1
-9205,-778,12572,1
-9233,-724,12590,1
-9342,-946,12521,1
-9141,-688,12615,1
-9294,-746,12585,1
-9261,-877,12613,1
-9173,-710,12593,1
-9348,-788,12602,1
-9283,-885,12580,1
-9166,-686,12626,1
-9349,-805,12542,1
-9278,-853,12550,1
-9120,-658,12659,1
-9425,-832,12507,1
-9199,-845,12553,1
-9199,-667,12646,1
-9373,-848,12557,1
-9198,-832,12576,1
-9153,-633,12627,1
-9395,-887,12558,1
-9170,-795,12575,1
-9223,-694,12612,1
-9317,-911,12583,1
-9209,-771,12582,1
-9187,-683,12646,1
-9304,-941,12563,1
-9166,-719,12598,1
-9296,-738,12587,1
-9295,-916,12574,1
-9167,-684,12578,1
-9276,-767,12594,1
-9293,-906,12569,1
-9160,-691,12586,1
-9320,-776,12533,1
-9290,-890,12579,1
-9110,-631,12630,1
-9377,-841,12522,1
-9202,-851,12597,1
-9177,-658,12602,1
-9382,-802,12551,1
-9243,-847,12567,1
-9108,-638,12688,1
-9407,-878,12521,1
-9153,-806,12591,1
-9221,-675,12574,1
-9310,-890,12541,1
-9200,-778,12560,1
-9186,-685,12649,1
-9288,-906,12524,1
-9160,-717,12614,1
-9259,-706,12563,1
-9302,-926,12584,1
-9174,-697,12562,1
-9260,-721,12584,1
-9301,-880,12595,1
-9170,-690,12630,1
-9301,-742,12552,1
-9312,-917,12577,1
-9153,-679,12625,1
-9392,-795,12544,1
-9210,-858,12612,1
-9162,-669,12650,1
-9358,-801,12580,1
-9255,-862,12534,1
-9172,-640,12630,1
-9400,-877,12535,1
-9187,-799,12598,1
-9147,-673,12642,1
-9341,-859,12559,1
-9170,-800,12556,1
-9193,-658,12625,1
-9376,-918,12537,1
-9168,-751,12584,1
-9178,-698,12672,1
-9304,-938,12561,1
-9151,-758,12604,1
-9283,-730,12593,1
-9281,-889,12546,1
-9194,-700,12597,1
-9237,-754,12632,1
-9289,-894,12564,1
-9140,-672,12630,1
-9363,-800,12562,1
-9254,-836,12598,1
-9177,-696,12618,1
-9316,-797,12607,1
-9239,-854,12564,1
-9134,-665,12646,1
-9366,-868,12536,1
-9220,-858,12573,1
-9166,-663,12571,1
-9367,-864,12566,1
-9145,-845,12589,1
-9168,-696,12608,1
-9350,-864,12488,1
-9181,-788,12593,1
-9187,-727,12696,1
-9342,-943,12586,1
-9128,-710,12618,1
-9285,-707,12607,1
-9263,-925,12543,1
-9221,-737,12588,1
-9262,-698,12621,1
-9302,-909,12550,1
-9142,-681,12660,1
-9321,-794,12544,1
-9262,-902,12575,1
-9185,-695,12617,1
-9346,-799,12519,1
-9264,-894,12576,1
-9120,-638,12647,1
-9358,-813,12555,1
-9255,-842,12589,1
-9120,-666,12598,1
-9374,-864,12537,1
-9198,-840,12598,1
-9138,-661,12629,1
-9322,-863,12599,1
-9186,-816,12586,1
-9164,-681,12634,1
-9385,-914,12543,1
-9165,-767,12581,1
-9224,-702,12624,1
-9251,-898,12594,1
-9201,-781,12594,1
-9229,-705,12624,1
-9323,-943,12562,1
-9169,-700,12628,1
-9302,-772,12536,1
-9278,-906,12612,1
-9157,-701,12637,1
-9309,-757,12589,1
-9259,-921,12563,1
-9188,-706,12616,1
-9358,-784,12546,1
-9278,-879,12551,1
-9107,-662,12649,1
-9382,-841,12554,1
-9200,-839,12585,1
-9171,-674,12600,1
-9379,-848,12562,1
-9244,-852,12562,1
-9128,-644,12622,1
-9379,-859,12499,1
-9142,-799,12588,1
-9210,-678,12580,1
-9330,-869,12537,1
-9218,-785,12530,1
-9181,-685,12641,1
-9291,-922,12558,1
-9148,-757,12593,1
-9261,-735,12622,1
-9284,-915,12537,1
-9173,-683,12603,1
-9292,-763,12595,1
-9248,-883,12590,1
-9186,-685,12588,1
-9279,-774,12590,1
-9304,-887,12596,1
-9151,-691,12659,1
-9420,-820,12570,1
-9259,-888,12636,1
-9167,-650,12604,1
-9377,-807,12607,1
-9270,-872,12574,1
-9139,-664,12651,1
-9410,-878,12537,1
-9154,-817,12629,1
-9195,-678,12603,1
-9346,-886,12549,1
-9183,-793,12552,1
-9179,-681,12627,1
-9348,-928,12539,1
-9157,-764,12596,1
-9201,-677,12609,1
-9302,-910,12512,1
-9173,-764,12574,1
-9292,-753,12522,1
-9295,-893,12583,1
-9196,-681,12586,1
-9246,-749,12632,1
-9326,-910,12529,1
-9154,-674,12640,1
-9396,-806,12511,1
-9267,-860,12581,1
-9142,-673,12630,1
-9323,-774,12564,1
-9281,-873,12572,1
-9124,-654,12636,1
-9412,-839,12487,1
-9190,-840,12607,1
-9174,-662,12612,1
-9349,-891,12552,1
-9174,-824,12556,1
-9195,-685,12625,1
-9342,-885,12507,1
-9191,-758,12546,1
-9190,-662,12626,1
-9334,-906,12542,1
-9142,-737,12590,1
-9276,-735,12583,1
-9266,-903,12569,1
-9186,-725,12537,1
-9226,-754,12604,1
-9319,-912,12578,1
-9160,-675,12631,1
-9376,-772,12577,1
-9252,-892,12612,1
-9208,-670,12592,1
-9338,-792,12569,1
-9264,-879,12576,1
-9149,-659,12628,1
-9398,-840,12519,1
-9237,-851,12552,1
-9170,-685,12595,1
-9410,-875,12543,1
-9159,-818,12608,1
-9149,-678,12633,1
-9345,-868,12522,1
-9179,-812,12583,1
-9172,-650,12583,1
-9359,-905,12498,1
-9132,-740,12611,1
-9252,-697,12592,1
-9252,-891,12581,1
-9199,-741,12559,1
-9221,-721,12603,1
-9322,-939,12543,1
-9156,-687,12631,1
-9305,-748,12559,1
-9279,-880,12597,1
-9161,-687,12585,1
-9336,-807,12544,1
-9286,-910,12568,1
-9156,-699,12638,1
-9345,-782,12559,1
-9233,-879,12575,1
-9151,-661,12664,1
-9398,-840,12552,1
-9193,-840,12580,1
-9175,-668,12655,1
-9349,-874,12544,1
-9166,-848,12599,1
-9172,-666,12631,1
-9363,-914,12538,1
-9144,-773,12625,1
-9216,-691,12569,1
-9294,-921,12561,1
-9205,-754,12591,1
-9224,-689,12630,1
-9308,-920,12579,1
-9176,-723,12604,1
-9260,-760,12563,1
-9299,-930,12558,1
-9158,-722,12614,1
-9283,-769,12563,1
-9277,-910,12595,1
-9167,-696,12649,1
-9317,-783,12571,1
-9313,-879,12549,1
-9118,-683,12669,1
-9369,-831,12548,1
-9212,-868,12599,1
-9166,-679,12592,1
-9356,-865,12580,1
-9225,-866,12564,1
-9139,-656,12638,1
-9393,-910,12507,1
-9127,-811,12619,1
-9199,-687,12647,1
-9321,-876,12577,1
-9203,-806,12573,1
-9183,-686,12621,1
-9339,-943,12535,1
-9157,-770,12633,1
-9229,-692,12635,1
-9297,-925,12573,1
-9145,-738,12611,1
-9293,-738,12550,1
-9294,-903,12542,1
-9166,-718,12606,1
-9269,-768,12616,1
-9310,-930,12545,1
-9134,-667,12631,1
-9337,-814,12521,1
-9267,-857,12571,1
-9186,-701,12585,1
-9324,-820,12589,1
-9268,-898,12569,1
-9105,-654,12666,1
-9397,-833,12527,1
-9219,-851,12559,1
-9180,-674,12599,1
-9366,-861,12560,1
-9184,-836,12589,1
-9165,-675,12644,1
-9340,-901,12571,1
-9168,-797,12558,1
-9197,-652,12622,1
-9319,-931,12527,1
-9138,-729,12641,1
-9259,-707,12614,1
-9282,-914,12561,1
-9199,-711,12557,1
-9250,-724,12620,1
-9340,-915,12524,1
-9128,-691,12658,1
-9305,-764,12608,1
-9278,-891,12590,1
-9162,-678,12598,1
-9345,-811,12563,1
-9304,-865,12551,1
-9121,-658,12657,1
-9354,-825,12547,1
-9225,-861,12555,1
-9134,-679,12638,1
-9389,-848,12537,1
-9219,-832,12577,1
-9188,-654,12604,1
-9359,-887,12580,1
-9183,-816,12596,1
-9142,-671,12599,1
-9373,-869,12506,1
-9157,-776,12626,1
-9228,-685,12593,1
-9274,-903,12566,1
-9218,-738,12582,1
-9233,-706,12648,1
-9342,-898,12553,1
-9153,-701,12593,1
-9277,-732,12560,1
-9290,-909,12612,1
-9160,-687,12595,1
-9294,-769,12552,1
-9303,-913,12614,1
-9124,-708,12646,1
-9376,-808,12550,1
-9288,-911,12628,1
-9148,-664,12645,1
-9361,-815,12551,1
-9225,-866,12556,1
-9188,-670,12578,1
-9360,-861,12551,1
-9241,-863,12582,1
-9130,-656,12639,1
-9376,-877,12530,1
-9122,-786,12597,1
-9220,-703,12601,1
-9336,-880,12543,1
-9218,-781,12611,1
-9189,-649,12610,1
-9295,-903,12565,1
-9151,-741,12633,1
-9256,-739,12593,1
-9295,-913,12564,1
-9185,-743,12584,1
-9258,-759,12571,1
-9288,-936,12598,1
-9192,-709,12648,1
-9291,-790,12569,1
-9322,-896,12559,1
-9159,-703,12645,1
-9371,-798,12488,1
-9231,-886,12617,1
-9147,-677,12629,1
-9360,-830,12577,1
-9244,-851,12560,1
-9165,-665,12599,1
-9418,-861,12530,1
-9172,-831,12646,1
-9149,-649,12626,1
-9320,-864,12567,1
-9190,-786,12598,1
-9171,-686,12625,1
-9374,-904,12527,1
-9155,-781,12554,1
-9209,-701,12640,1
-9293,-939,12560,1
-9175,-763,12621,1
-9273,-699,12596,1
-9289,-931,12532,1
-9180,-706,12593,1
-9243,-765,12657,1
-9320,-882,12564,1
-9138,-701,12621,1
-9334,-793,12573,1
-9240,-890,12575,1
-9199,-674,12582,1
-9307,-801,12563,1
-9277,-883,12570,1
-9100,-634,12697,1
-9404,-870,12530,1
-9214,-876,12596,1
-9192,-691,12610,1
-9366,-846,12562,1
-9194,-824,12592,1
-9138,-674,12635,1
-9322,-883,12545,1
-9160,-804,12585,1
-9180,-703,12626,1
-9331,-903,12542,1
-9171,-760,12625,1
-9215,-701,12607,1
-9247,-903,12561,1
-9184,-754,12579,1
-9217,-747,12588,1
-9346,-925,12590,1
-9103,-687,12592,1
-9288,-760,12586,1
-9246,-890,12582,1
-9159,-688,12596,1
-9313,-791,12596,1
-9299,-872,12558,1
-9122,-661,12620,1
-9386,-826,12550,1
-9249,-880,12581,1
-9179,-686,12608,1
-9407,-852,12497,1
-9236,-875,12584,1
-9178,-642,12579,1
-9354,-868,12551,1
-9201,-817,12568,1
-9186,-669,12636,1
-9382,-896,12534,1
-9162,-807,12619,1
-9211,-694,12583,1
-9284,-934,12583,1
-9201,-738,12622,1
-9238,-705,12633,1
-9289,-925,12539,1
-9168,-713,12611,1
-9280,-769,12559,1
-9274,-899,12607,1
-9169,-705,12609,1
-9297,-770,12585,1
-9297,-907,12536,1
-9173,-689,12618,1
-9371,-819,12543,1
-9290,-857,12573,1
-9149,-692,12627,1
-9363,-832,12516,1
-9223,-869,12585,1
-9188,-670,12614,1
-9396,-848,12556,1
-9245,-849,12559,1
-9128,-652,12634,1
-9389,-879,12524,1
-9129,-801,12616,1
-9221,-676,12612,1
-9361,-890,12590,1
-9217,-764,12581,1
-9192,-678,12656,1
-9290,-930,12531,1
-9164,-721,12593,1
-9270,-711,12586,1
-9314,-893,12531,1
-9159,-699,12605,1
-9272,-745,12577,1
-9263,-900,12609,1
-9162,-688,12663,1
-9308,-791,12560,1
-9332,-905,12539,1
-9142,-681,12621,1
-9352,-797,12522,1
-9219,-875,12601,1
-9161,-698,12595,1
-9344,-850,12551,1
-9267,-849,12580,1
-9112,-671,12639,1
-9389,-872,12541,1
-9134,-805,12628,1
-9203,-673,12603,1
-9307,-876,12557,1
-9228,-803,12562,1
-9182,-666,12627,1
-9319,-911,12595,1
-9179,-761,12615,1
-9251,-706,12557,1
-9265,-911,12549,1
-9170,-703,12617,1
-9302,-739,12538,1
-9288,-906,12607,1
-9169,-706,12612,1
-9301,-781,12604,1
-9314,-926,12545,1
-9130,-683,12631,1
-9411,-804,12487,1
-9216,-856,12605,1
-9150,-681,12634,1
-9327,-852,12584,1
-9290,-859,12527,1
-9150,-645,12615,1
-9422,-860,12543,1
-9193,-817,12598,1
-9182,-653,12625,1
-9351,-866,12552,1
-9163,-791,12572,1
-9186,-667,12598,1
-9342,-907,12570,1
-9183,-775,12591,1
-9194,-694,12642,1
-9303,-891,12580,1
-9163,-750,12591,1
-9270,-720,12577,1
-9304,-929,12584,1
-9179,-716,12599,1
-9254,-751,12578,1
-9294,-867,12525,1
-9133,-695,12625,1
-9366,-798,12529,1
-9250,-887,12594,1
-9185,-680,12594,1
-9342,-782,12583,1
-9243,-878,12589,1
-9116,-642,12616,1
-9401,-833,12500,1
-9214,-833,12565,1
-9161,-676,12632,1
-9366,-850,12515,1
-9153,-795,12606,1
-9199,-665,12615,1
-9351,-909,12533,1
-9188,-770,12558,1
-9183,-674,12658,1
-9325,-913,12561,1
-9149,-730,12576,1
-9285,-736,12575,1
-9269,-923,12622,1
-9188,-710,12585,1
-9251,-752,12621,1
-9309,-920,12568,1
-9142,-706,12628,1
-9332,-805,12537,1
-9261,-897,12572,1
-9195,-701,12586,1
-9347,-807,12588,1
-9258,-884,12583,1
-9136,-657,12626,1
-9403,-845,12549,1
-9217,-849,12585,1
-9161,-663,12633,1
-9421,-839,12539,1
-9162,-806,12606,1
-9192,-641,12625,1
-9323,-882,12554,1
-9239,-809,12559,1
-9194,-680,12614,1
-9332,-917,12540,1
-9152,-774,12642,1
-9278,-718,12588,1
-9238,-929,12564,1
-9208,-725,12567,1
-9248,-715,12561,1
-9323,-905,12569,1
-9140,-706,12661,1
-9344,-787,12533,1
-9257,-905,12604,1
-9166,-700,12579,1
-9350,-804,12510,1
-9272,-868,12532,1
-9152,-675,12668,1
-9409,-832,12512,1
-9267,-841,12590,1
-9158,-653,12606,1
-9396,-863,12504,1
-9151,-826,12625,1
-9192,-661,12632,1
-9330,-872,12559,1
-9200,-805,12573,1
-9176,-663,12652,1
-9384,-924,12514,1
-9167,-772,12646,1
-9263,-699,12624,1
-9265,-908,12589,1
-9190,-764,12575,1
-9277,-725,12551,1
-9318,-919,12567,1
-9174,-683,12628,1
-9312,-790,12567,1
-9273,-890,12554,1
-9149,-699,12657,1
-9366,-784,12513,1
-9260,-879,12568,1
-9162,-659,12610,1
-9352,-831,12584,1
-9268,-874,12578,1
-9139,-663,12667,1
-9426,-834,12514,1
-9170,-835,12611,1
-9182,-657,12612,1
-9324,-889,12595,1
-9215,-820,12583,1
-9178,-695,12626,1
-9363,-918,12528,1
-9176,-766,12605,1
-9206,-691,12650,1
-9260,-909,12571,1
-9200,-768,12581,1
-9246,-726,12576,1
-9293,-912,12552,1
-9166,-724,12605,1
-9264,-752,12606,1
-9305,-899,12578,1
-9123,-703,12601,1
-9370,-786,12513,1
-9250,-892,12628,1
-9190,-669,12594,1
-9340,-825,12597,1
-9283,-882,12564,1
-9106,-653,12629,1
-9411,-843,12514,1
-9160,-847,12608,1
-9170,-659,12623,1
-9320,-864,12580,1
-9175,-794,12588,1
-9170,-682,12652,1
-9369,-931,12538,1
-9180,-778,12581,1
-9195,-678,12628,1
-9296,-912,12545,1
-9158,-761,12612,1
-9272,-722,12607,1
-9280,-931,12557,1
-9205,-739,12568,1
-9271,-736,12593,1
-9303,-889,12537,1
-9127,-662,12633,1
-9370,-827,12518,1
-9255,-910,12604,1
-9183,-680,12525,1
-9324,-803,12570,1
-9296,-836,12546,1
-9121,-636,12666,1
-9418,-832,12531,1
-9184,-833,12623,1
-9192,-670,12596,1
-9378,-899,12559,1
-9132,-821,12601,1
-9159,-680,12628,1
-9352,-885,12538,1
-9196,-777,12579,1
-9191,-697,12645,1
-9342,-912,12556,1
-9141,-750,12642,1
-9253,-738,12596,1
-9249,-915,12587,1
-9196,-745,12557,1
-9226,-735,12589,1
-9308,-915,12573,1
-9108,-690,12667,1
-9329,-769,12539,1
-9245,-924,12603,1
-9194,-704,12575,1
-9354,-799,12557,1
-9280,-882,12598,1
-9107,-669,12685,1
-9392,-836,12506,1
-9243,-870,12596,1
-9156,-690,12626,1
-9352,-886,12546,1
-9192,-850,12582,1
-9169,-666,12641,1
-9345,-877,12554,1
-9192,-798,12561,1
-9163,-682,12620,1
-9404,-919,12558,1
-9136,-802,12615,1
-9210,-709,12630,1
-9263,-928,12613,1
-9198,-770,12588,1
-9224,-732,12600,1
-9353,-948,12549,1
-9149,-672,12610,1
-9296,-737,12565,1
-9249,-909,12601,1
-9164,-701,12654,1
-9320,-788,12533,1
-9287,-870,12574,1
-9147,-680,12611,1
-9362,-813,12532,1
-9225,-857,12598,1
-9159,-683,12648,1
-9401,-870,12521,1
-9223,-859,12620,1
-9179,-649,12586,1
-9360,-879,12617,1
-9202,-851,12587,1
-9166,-657,12654,1
-9398,-906,12510,1
-9164,-796,12614,1
-9210,-673,12633,1
-9306,-913,12563,1
-9211,-754,12576,1
-9231,-712,12619,1
-9314,-922,12555,1
-9154,-740,12584,1
-9267,-752,12576,1
-9271,-894,12576,1
-9182,-691,12692,1
-9309,-774,12594,1
-9284,-904,12574,1
-9179,-684,12587,1
-9361,-795,12567,1
-9307,-902,12566,1
-9098,-644,12663,1
-9385,-830,12559,1
-9224,-843,12569,1
-9179,-672,12594,1
-9367,-841,12546,1
-9237,-865,12560,1
-9123,-654,12676,1
-9388,-893,12534,1
-9156,-798,12620,1
-9210,-706,12606,1
-9348,-913,12543,1
-9218,-778,12549,1
-9173,-694,12660,1
-9294,-904,12559,1
-9206,-737,12565,1
-9279,-706,12601,1
-9307,-933,12561,1
-9146,-714,12624,1
-9287,-747,12542,1
-9269,-901,12581,1
-9153,-710,12601,1
-9342,-777,12580,1
-9317,-902,12551,1
-9140,-683,12610,1
-9360,-786,12514,1
-9200,-862,12605,1
-9182,-655,12607,1
-9358,-848,12542,1
-9261,-857,12545,1
-9163,-660,12655,1
-9420,-878,12560,1
-9137,-811,12609,1
-9181,-658,12640,1
-9334,-889,12526,1
-9188,-783,12597,1
-9202,-670,12592,1
-9335,-926,12599,1
-9176,-774,12583,1
-9230,-705,12633,1
-9298,-916,12560,1
-9143,-723,12579,1
-9294,-712,12525,1
-9252,-915,12623,1
-9178,-699,12617,1
-9284,-776,12553,1
-9301,-899,12493,1
-9114,-682,12594,1
-9406,-828,12523,1
-9243,-877,12604,1
-9162,-714,12633,1
-9347,-824,12595,1
-9254,-865,12569,1
-9145,-671,12643,1
-9427,-854,12539,1
-9202,-860,12584,1
-9150,-657,12633,1
-9370,-877,12573,1
-9164,-776,12624,1
-9183,-671,12636,1
-9350,-901,12565,1
-9198,-747,12584,1
-9166,-658,12656,1
-9286,-887,12564,1
-9133,-738,12600,1
-9281,-714,12580,1
-9287,-922,12557,1
-9173,-696,12606,1
-9238,-758,12616,1
-9300,-895,12563,1
-9121,-692,12617,1
-9342,-809,12516,1
-9269,-904,12592,1
-9156,-691,12616,1
-9347,-838,12584,1
-9268,-876,12589,1
-9137,-634,12643,1
-9385,-854,12503,1
-9240,-857,12561,1
-9132,-666,12630,1
-9373,-867,12521,1
-9149,-774,12613,1
-9187,-675,12645,1
-9316,-894,12587,1
-9217,-785,12597,1
-9161,-677,12684,1
-9322,-941,12539,1
-9166,-751,12642,1
-9283,-719,12590,1
-9166,-728,12588,1
-9294,-724,12602,1
-9302,-915,12578,1
-9187,-683,12599,1
-9244,-756,12604,1
-9312,-871,12537,1
-9145,-693,12644,1
-9393,-794,12540,1
-9252,-867,12559,1
-9156,-673,12601,1
-9347,-809,12541,1
-9259,-877,12543,1
-9142,-654,12671,1
-9420,-843,12520,1
-9211,-837,12592,1
-9125,-654,12636,1
-9346,-877,12581,1
-9170,-796,12565,1
-9182,-681,12650,1
-9358,-915,12572,1
-9202,-757,12604,1
-9178,-703,12653,1
-9308,-916,12552,1
-9144,-766,12620,1
-9274,-744,12578,1
-9285,-890,12619,1
-9180,-696,12548,1
-9249,-706,12627,1
-9302,-900,12546,1
-9108,-691,12654,1
-9352,-791,12515,1
-9247,-865,12627,1
-9173,-680,12592,1
-9341,-804,12609,1
-9237,-865,12565,1
-9137,-655,12659,1
-9397,-821,12478,1
-9197,-831,12579,1
-9164,-647,12634,1
-9370,-879,12555,1
-9186,-807,12580,1
-9199,-681,12632,1
-9308,-876,12561,1
-9209,-818,12571,1
-9162,-678,12618,1
-9347,-926,12508,1
-9148,-754,12613,1
-9284,-709,12574,1
-9273,-937,12583,1
-9190,-740,12575,1
-9278,-741,12622,1
-9328,-893,12541,1
-9134,-666,12604,1
-9318,-765,12554,1
-9272,-905,12622,1
-9154,-701,12565,1
-9374,-804,12554,1
-9267,-886,12597,1
-9112,-676,12614,1
-9380,-807,12537,1
-9257,-863,12579,1
-9145,-663,12627,1
-9404,-873,12479,1
-9173,-804,12599,1
-9174,-665,12592,1
-9345,-883,12576,1
-9225,-803,12583,1
-9171,-671,12614,1
-9381,-919,12542,1
-9119,-767,12653,1
-9231,-708,12615,1
-9253,-933,12594,1
-9215,-772,12568,1
-9229,-735,12600,1
-9304,-943,12527,1
-9143,-660,12626,1
-9309,-759,12616,1
-9269,-912,12584,1
-9126,-678,12617,1
-9359,-802,12524,1
-9287,-890,12589,1
-9156,-644,12614,1
-9361,-810,12580,1
-9262,-887,12570,1
-9137,-675,12664,1
-9404,-852,12541,1
-9193,-851,12588,1
-9147,-664,12615,1
-9337,-886,12586,1
-9187,-806,12574,1
-9201,-676,12622,1
-9369,-909,12537,1
-9168,-772,12626,1
-9207,-693,12655,1
-9272,-939,12569,1
-9187,-762,12590,1
-9230,-724,12617,1
-9291,-918,12567,1
-9189,-712,12613,1
-9273,-764,12576,1
-9295,-891,12560,1
-9143,-686,12628,1
-9353,-784,12559,1
-9272,-892,12556,1
-9175,-688,12588,1
-9334,-814,12579,1
-9260,-901,12559,1
-9109,-665,12653,1
-9409,-844,12506,1
-9196,-858,12586,1
-9184,-663,12618,1
-9326,-841,12575,1
-9185,-831,12580,1
-9190,-656,12640,1
-9354,-889,12550,1
-9201,-776,12625,1
-9204,-713,12610,1
